transaction_id,customer_id,amount,currency,transaction_type,product_category,transaction_date
00000000-0000-0000-0000-0000000f80ae,00000000-0000-0000-0000-000000000da9,3135.23,USD,refund,Support,2023-08-23
00000000-0000-0000-0000-0000000f80af,00000000-0000-0000-0000-000000000fe6,3064.69,GBP,subscription,Storage,2022-10-22
00000000-0000-0000-0000-0000000f80b0,00000000-0000-0000-0000-000000000301,1011.73,GBP,refund,Security,2023-12-02
00000000-0000-0000-0000-0000000f80b1,00000000-0000-0000-0000-00000000006c,3900.18,GBP,subscription,Storage,2022-03-23
00000000-0000-0000-0000-0000000f80b2,00000000-0000-0000-0000-0000000003ee,739.62,CAD,subscription,Support,2023-05-30
00000000-0000-0000-0000-0000000f80b3,00000000-0000-0000-0000-0000000000be,463.34,AUD,purchase,Security,2023-01-25
00000000-0000-0000-0000-0000000f80b4,00000000-0000-0000-0000-0000000005af,1427.44,EUR,purchase,API Services,2022-08-05
00000000-0000-0000-0000-0000000f80b5,00000000-0000-0000-0000-0000000009ff,888.5,AUD,subscription,Security,2022-11-30
00000000-0000-0000-0000-0000000f80b6,00000000-0000-0000-0000-000000000c3e,1289.34,AUD,purchase,ML Platform,2022-09-08
00000000-0000-0000-0000-0000000f80b7,00000000-0000-0000-0000-00000000051e,1325.0,EUR,refund,ML Platform,2022-04-09
00000000-0000-0000-0000-0000000f80b8,00000000-0000-0000-0000-000000001301,4201.15,AUD,purchase,API Services,2022-10-30
00000000-0000-0000-0000-0000000f80b9,00000000-0000-0000-0000-0000000012be,1388.98,EUR,refund,Cloud Platform,2023-12-17
00000000-0000-0000-0000-0000000f80ba,00000000-0000-0000-0000-0000000012c2,3103.53,USD,refund,Security,2023-01-15
00000000-0000-0000-0000-0000000f80bb,00000000-0000-0000-0000-000000000d66,1538.8,GBP,subscription,Data Analytics,2023-05-20
00000000-0000-0000-0000-0000000f80bc,00000000-0000-0000-0000-000000000e66,4345.2,GBP,purchase,Security,2022-07-04
00000000-0000-0000-0000-0000000f80bd,00000000-0000-0000-0000-00000000087e,1159.39,EUR,purchase,Cloud Platform,2022-07-11
00000000-0000-0000-0000-0000000f80be,00000000-0000-0000-0000-000000000c39,1102.84,AUD,subscription,ML Platform,2023-10-15
00000000-0000-0000-0000-0000000f80bf,00000000-0000-0000-0000-000000001305,1695.72,CAD,refund,Security,2023-08-20
00000000-0000-0000-0000-0000000f80c0,00000000-0000-0000-0000-000000000ed5,2471.15,GBP,refund,Cloud Platform,2022-12-18
00000000-0000-0000-0000-0000000f80c1,00000000-0000-0000-0000-0000000003e6,548.81,USD,subscription,Support,2022-11-23
00000000-0000-0000-0000-0000000f80c2,00000000-0000-0000-0000-000000000cc7,4578.13,EUR,purchase,API Services,2022-07-15
00000000-0000-0000-0000-0000000f80c3,00000000-0000-0000-0000-000000001227,3853.88,GBP,purchase,ML Platform,2023-05-21
00000000-0000-0000-0000-0000000f80c4,00000000-0000-0000-0000-000000000bd3,65.58,GBP,purchase,Support,2022-06-17
00000000-0000-0000-0000-0000000f80c5,00000000-0000-0000-0000-00000000127e,1305.61,EUR,refund,Security,2022-04-11
00000000-0000-0000-0000-0000000f80c6,00000000-0000-0000-0000-000000001380,2309.43,GBP,purchase,Cloud Platform,2022-09-30
00000000-0000-0000-0000-0000000f80c7,00000000-0000-0000-0000-000000001306,302.26,USD,refund,API Services,2022-11-28
00000000-0000-0000-0000-0000000f80c8,00000000-0000-0000-0000-0000000012fb,1361.36,GBP,refund,Security,2022-06-02
00000000-0000-0000-0000-0000000f80c9,00000000-0000-0000-0000-000000000be0,347.4,CAD,purchase,API Services,2023-06-29
00000000-0000-0000-0000-0000000f80ca,00000000-0000-0000-0000-000000000daf,1741.37,CAD,purchase,ML Platform,2022-10-12
00000000-0000-0000-0000-0000000f80cb,00000000-0000-0000-0000-0000000011ed,1690.88,CAD,refund,ML Platform,2022-12-25
00000000-0000-0000-0000-0000000f80cc,00000000-0000-0000-0000-000000000950,3756.2,AUD,purchase,Storage,2023-12-23
00000000-0000-0000-0000-0000000f80cd,00000000-0000-0000-0000-000000000da3,3662.5,EUR,refund,Security,2023-06-12
00000000-0000-0000-0000-0000000f80ce,00000000-0000-0000-0000-000000000da5,2325.75,USD,purchase,Support,2022-01-26
00000000-0000-0000-0000-0000000f80cf,00000000-0000-0000-0000-000000000ddb,4015.21,CAD,subscription,Compute,2022-05-23
00000000-0000-0000-0000-0000000f80d0,00000000-0000-0000-0000-000000000e76,4824.88,USD,refund,Security,2022-03-17
00000000-0000-0000-0000-0000000f80d1,00000000-0000-0000-0000-000000000b01,182.89,EUR,purchase,Storage,2023-01-04
00000000-0000-0000-0000-0000000f80d2,00000000-0000-0000-0000-000000000394,451.29,GBP,purchase,ML Platform,2022-03-30
00000000-0000-0000-0000-0000000f80d3,00000000-0000-0000-0000-000000001361,3123.95,EUR,subscription,Support,2023-06-25
00000000-0000-0000-0000-0000000f80d4,00000000-0000-0000-0000-000000000535,4741.62,GBP,purchase,Storage,2022-09-26
00000000-0000-0000-0000-0000000f80d5,00000000-0000-0000-0000-000000000934,3001.79,CAD,refund,Storage,2022-03-05
00000000-0000-0000-0000-0000000f80d6,00000000-0000-0000-0000-0000000011ea,746.29,AUD,refund,Compute,2022-01-16
00000000-0000-0000-0000-0000000f80d7,00000000-0000-0000-0000-000000000fe0,785.84,USD,purchase,Support,2023-05-05
00000000-0000-0000-0000-0000000f80d8,00000000-0000-0000-0000-000000001119,4378.64,AUD,purchase,Compute,2023-05-25
00000000-0000-0000-0000-0000000f80d9,00000000-0000-0000-0000-000000000dd1,2018.54,EUR,refund,Cloud Platform,2022-07-11
00000000-0000-0000-0000-0000000f80da,00000000-0000-0000-0000-00000000136f,1516.14,EUR,refund,Cloud Platform,2022-03-14
00000000-0000-0000-0000-0000000f80db,00000000-0000-0000-0000-000000000897,2304.86,USD,purchase,Security,2022-08-28
00000000-0000-0000-0000-0000000f80dc,00000000-0000-0000-0000-0000000007da,897.27,USD,subscription,API Services,2023-05-08
00000000-0000-0000-0000-0000000f80dd,00000000-0000-0000-0000-000000000010,3932.11,CAD,purchase,Compute,2022-07-16
00000000-0000-0000-0000-0000000f80de,00000000-0000-0000-0000-000000000a3d,1885.87,CAD,subscription,Compute,2023-02-11
00000000-0000-0000-0000-0000000f80df,00000000-0000-0000-0000-000000001330,4689.94,GBP,purchase,ML Platform,2022-01-23
00000000-0000-0000-0000-0000000f80e0,00000000-0000-0000-0000-000000000880,79.58,EUR,subscription,API Services,2023-09-10
00000000-0000-0000-0000-0000000f80e1,00000000-0000-0000-0000-00000000074b,800.0,CAD,refund,API Services,2023-02-03
00000000-0000-0000-0000-0000000f80e2,00000000-0000-0000-0000-000000000ae8,1529.38,GBP,refund,Storage,2023-03-24
00000000-0000-0000-0000-0000000f80e3,00000000-0000-0000-0000-0000000007b4,1403.54,USD,refund,Compute,2022-09-18
00000000-0000-0000-0000-0000000f80e4,00000000-0000-0000-0000-000000000401,688.25,USD,purchase,Data Analytics,2022-05-20
00000000-0000-0000-0000-0000000f80e5,00000000-0000-0000-0000-00000000112b,63.14,USD,purchase,Storage,2022-09-01
00000000-0000-0000-0000-0000000f80e6,00000000-0000-0000-0000-000000000149,4078.09,USD,refund,Compute,2023-12-15
00000000-0000-0000-0000-0000000f80e7,00000000-0000-0000-0000-0000000011c6,852.85,CAD,subscription,ML Platform,2023-01-27
00000000-0000-0000-0000-0000000f80e8,00000000-0000-0000-0000-00000000056c,3758.05,AUD,purchase,ML Platform,2023-08-28
00000000-0000-0000-0000-0000000f80e9,00000000-0000-0000-0000-000000000f9e,1430.91,AUD,refund,Compute,2022-06-23
00000000-0000-0000-0000-0000000f80ea,00000000-0000-0000-0000-000000000953,4920.61,GBP,subscription,Security,2023-11-12
00000000-0000-0000-0000-0000000f80eb,00000000-0000-0000-0000-000000000494,24.79,CAD,refund,Support,2023-04-27
00000000-0000-0000-0000-0000000f80ec,00000000-0000-0000-0000-000000000bd0,439.83,AUD,refund,Compute,2022-07-04
00000000-0000-0000-0000-0000000f80ed,00000000-0000-0000-0000-000000000af4,2778.73,USD,purchase,Data Analytics,2023-04-13
00000000-0000-0000-0000-0000000f80ee,00000000-0000-0000-0000-00000000010b,373.13,EUR,purchase,Support,2022-09-02
00000000-0000-0000-0000-0000000f80ef,00000000-0000-0000-0000-000000000261,3581.42,EUR,refund,Cloud Platform,2022-09-07
00000000-0000-0000-0000-0000000f80f0,00000000-0000-0000-0000-000000000879,4783.73,CAD,purchase,Compute,2023-05-04
00000000-0000-0000-0000-0000000f80f1,00000000-0000-0000-0000-000000000f6a,4796.72,CAD,subscription,Security,2022-12-10
00000000-0000-0000-0000-0000000f80f2,00000000-0000-0000-0000-0000000004a7,2698.37,USD,subscription,Compute,2022-05-30
00000000-0000-0000-0000-0000000f80f3,00000000-0000-0000-0000-000000000314,158.07,CAD,subscription,ML Platform,2022-11-14
00000000-0000-0000-0000-0000000f80f4,00000000-0000-0000-0000-0000000004b5,4529.12,AUD,purchase,ML Platform,2022-01-14
00000000-0000-0000-0000-0000000f80f5,00000000-0000-0000-0000-0000000008da,961.66,GBP,subscription,Support,2022-01-13
00000000-0000-0000-0000-0000000f80f6,00000000-0000-0000-0000-000000000ceb,3946.77,EUR,subscription,Security,2023-06-12
00000000-0000-0000-0000-0000000f80f7,00000000-0000-0000-0000-0000000008cd,4523.16,USD,refund,Security,2022-11-26
00000000-0000-0000-0000-0000000f80f8,00000000-0000-0000-0000-00000000039f,3121.84,GBP,subscription,Support,2023-05-22
00000000-0000-0000-0000-0000000f80f9,00000000-0000-0000-0000-000000000c07,4472.93,CAD,refund,Compute,2022-11-27
00000000-0000-0000-0000-0000000f80fa,00000000-0000-0000-0000-000000000a56,1461.51,GBP,subscription,Data Analytics,2023-11-18
00000000-0000-0000-0000-0000000f80fb,00000000-0000-0000-0000-00000000079d,215.27,USD,subscription,Storage,2023-02-11
00000000-0000-0000-0000-0000000f80fc,00000000-0000-0000-0000-000000000112,1492.44,GBP,refund,Support,2023-05-23
00000000-0000-0000-0000-0000000f80fd,00000000-0000-0000-0000-000000000f12,2663.21,EUR,refund,Support,2022-04-02
00000000-0000-0000-0000-0000000f80fe,00000000-0000-0000-0000-00000000026a,945.67,GBP,refund,Compute,2023-05-14
00000000-0000-0000-0000-0000000f80ff,00000000-0000-0000-0000-00000000067a,2089.09,EUR,refund,API Services,2023-09-03
00000000-0000-0000-0000-0000000f8100,00000000-0000-0000-0000-000000001227,3438.59,EUR,refund,Storage,2023-11-29
00000000-0000-0000-0000-0000000f8101,00000000-0000-0000-0000-000000000a08,1330.58,GBP,subscription,Compute,2022-02-18
00000000-0000-0000-0000-0000000f8102,00000000-0000-0000-0000-000000000625,3686.63,USD,refund,Support,2022-09-08
00000000-0000-0000-0000-0000000f8103,00000000-0000-0000-0000-0000000001c5,1419.53,EUR,purchase,Storage,2022-07-16
00000000-0000-0000-0000-0000000f8104,00000000-0000-0000-0000-000000000d7a,2906.23,EUR,purchase,Cloud Platform,2022-07-10
00000000-0000-0000-0000-0000000f8105,00000000-0000-0000-0000-000000000ab7,4673.94,EUR,purchase,Data Analytics,2022-11-21
00000000-0000-0000-0000-0000000f8106,00000000-0000-0000-0000-000000000567,2309.74,USD,purchase,Data Analytics,2023-01-15
00000000-0000-0000-0000-0000000f8107,00000000-0000-0000-0000-000000000bab,2763.84,CAD,refund,Data Analytics,2022-11-04
00000000-0000-0000-0000-0000000f8108,00000000-0000-0000-0000-0000000001d8,3803.27,GBP,refund,Support,2022-02-11
00000000-0000-0000-0000-0000000f8109,00000000-0000-0000-0000-00000000098a,3678.07,EUR,subscription,Compute,2022-05-01
00000000-0000-0000-0000-0000000f810a,00000000-0000-0000-0000-000000000132,1077.02,USD,subscription,Security,2023-07-10
00000000-0000-0000-0000-0000000f810b,00000000-0000-0000-0000-000000000aa3,60.34,GBP,purchase,Cloud Platform,2022-08-31
00000000-0000-0000-0000-0000000f810c,00000000-0000-0000-0000-00000000114e,348.44,EUR,subscription,API Services,2023-02-03
00000000-0000-0000-0000-0000000f810d,00000000-0000-0000-0000-000000001191,4113.83,USD,purchase,Data Analytics,2023-07-09
00000000-0000-0000-0000-0000000f810e,00000000-0000-0000-0000-000000000863,864.05,GBP,subscription,Compute,2023-11-25
00000000-0000-0000-0000-0000000f810f,00000000-0000-0000-0000-000000000506,2783.36,AUD,purchase,Data Analytics,2023-03-11
00000000-0000-0000-0000-0000000f8110,00000000-0000-0000-0000-00000000086a,884.08,USD,refund,Security,2022-12-23
00000000-0000-0000-0000-0000000f8111,00000000-0000-0000-0000-000000000217,4430.37,CAD,refund,ML Platform,2022-03-02
00000000-0000-0000-0000-0000000f8112,00000000-0000-0000-0000-0000000011c5,1209.86,CAD,subscription,Compute,2022-02-09
00000000-0000-0000-0000-0000000f8113,00000000-0000-0000-0000-00000000091b,818.03,GBP,refund,Compute,2023-10-19
00000000-0000-0000-0000-0000000f8114,00000000-0000-0000-0000-0000000001c8,3142.92,AUD,subscription,ML Platform,2022-11-15
00000000-0000-0000-0000-0000000f8115,00000000-0000-0000-0000-000000000f06,2024.15,EUR,refund,ML Platform,2022-10-22
00000000-0000-0000-0000-0000000f8116,00000000-0000-0000-0000-0000000004cf,1720.07,USD,refund,Data Analytics,2022-08-17
00000000-0000-0000-0000-0000000f8117,00000000-0000-0000-0000-00000000119c,1496.5,USD,subscription,Cloud Platform,2022-05-29
00000000-0000-0000-0000-0000000f8118,00000000-0000-0000-0000-000000000f48,1199.54,USD,subscription,ML Platform,2023-07-01
00000000-0000-0000-0000-0000000f8119,00000000-0000-0000-0000-000000000e03,3069.03,USD,purchase,Data Analytics,2022-01-26
00000000-0000-0000-0000-0000000f811a,00000000-0000-0000-0000-000000000cf0,4490.5,USD,purchase,Security,2022-12-09
00000000-0000-0000-0000-0000000f811b,00000000-0000-0000-0000-000000000390,3783.55,USD,purchase,Compute,2022-11-10
00000000-0000-0000-0000-0000000f811c,00000000-0000-0000-0000-00000000114d,3248.66,USD,refund,Storage,2023-12-11
00000000-0000-0000-0000-0000000f811d,00000000-0000-0000-0000-000000000b71,4666.55,AUD,subscription,Storage,2022-08-20
00000000-0000-0000-0000-0000000f811e,00000000-0000-0000-0000-000000000e06,2441.99,GBP,purchase,Data Analytics,2022-11-30
00000000-0000-0000-0000-0000000f811f,00000000-0000-0000-0000-000000000558,455.8,USD,purchase,Data Analytics,2022-07-08
00000000-0000-0000-0000-0000000f8120,00000000-0000-0000-0000-0000000012ed,187.83,AUD,purchase,API Services,2023-08-05
00000000-0000-0000-0000-0000000f8121,00000000-0000-0000-0000-0000000009c7,4473.96,USD,subscription,Cloud Platform,2023-05-12
00000000-0000-0000-0000-0000000f8122,00000000-0000-0000-0000-000000000c7d,3965.53,USD,subscription,Security,2023-06-28
00000000-0000-0000-0000-0000000f8123,00000000-0000-0000-0000-0000000005e0,1468.65,USD,refund,API Services,2022-10-03
00000000-0000-0000-0000-0000000f8124,00000000-0000-0000-0000-00000000133f,32.14,AUD,refund,Cloud Platform,2023-08-22
00000000-0000-0000-0000-0000000f8125,00000000-0000-0000-0000-000000000ae8,1478.8,CAD,purchase,Security,2023-08-23
00000000-0000-0000-0000-0000000f8126,00000000-0000-0000-0000-0000000012fa,4567.99,EUR,refund,Security,2023-02-02
00000000-0000-0000-0000-0000000f8127,00000000-0000-0000-0000-000000000f66,3320.84,GBP,subscription,API Services,2023-05-17
00000000-0000-0000-0000-0000000f8128,00000000-0000-0000-0000-00000000102d,553.27,EUR,subscription,Security,2022-03-08
00000000-0000-0000-0000-0000000f8129,00000000-0000-0000-0000-0000000011df,1589.11,USD,subscription,API Services,2022-12-28
00000000-0000-0000-0000-0000000f812a,00000000-0000-0000-0000-00000000002d,4888.3,GBP,purchase,Storage,2022-08-08
00000000-0000-0000-0000-0000000f812b,00000000-0000-0000-0000-000000000b42,4405.08,EUR,purchase,ML Platform,2022-12-28
00000000-0000-0000-0000-0000000f812c,00000000-0000-0000-0000-00000000023e,2646.82,GBP,purchase,Cloud Platform,2022-06-05
00000000-0000-0000-0000-0000000f812d,00000000-0000-0000-0000-0000000002cd,82.15,EUR,refund,API Services,2023-03-13
00000000-0000-0000-0000-0000000f812e,00000000-0000-0000-0000-0000000009db,4588.48,EUR,subscription,Storage,2022-04-09
00000000-0000-0000-0000-0000000f812f,00000000-0000-0000-0000-00000000057f,464.62,GBP,refund,ML Platform,2023-02-24
00000000-0000-0000-0000-0000000f8130,00000000-0000-0000-0000-000000000b1d,3893.31,CAD,refund,Data Analytics,2023-05-03
00000000-0000-0000-0000-0000000f8131,00000000-0000-0000-0000-000000001053,515.12,GBP,subscription,Data Analytics,2023-07-02
00000000-0000-0000-0000-0000000f8132,00000000-0000-0000-0000-00000000106e,4865.06,CAD,refund,ML Platform,2023-03-23
00000000-0000-0000-0000-0000000f8133,00000000-0000-0000-0000-000000000d58,905.83,USD,subscription,ML Platform,2022-11-24
00000000-0000-0000-0000-0000000f8134,00000000-0000-0000-0000-000000001388,2539.66,GBP,refund,Compute,2022-03-20
00000000-0000-0000-0000-0000000f8135,00000000-0000-0000-0000-000000000533,291.7,AUD,refund,ML Platform,2023-06-13
00000000-0000-0000-0000-0000000f8136,00000000-0000-0000-0000-0000000007ff,723.23,USD,subscription,Compute,2022-08-10
00000000-0000-0000-0000-0000000f8137,00000000-0000-0000-0000-000000000c6d,3966.95,USD,refund,Support,2022-08-21
00000000-0000-0000-0000-0000000f8138,00000000-0000-0000-0000-0000000010b7,2278.11,AUD,purchase,Cloud Platform,2023-07-06
00000000-0000-0000-0000-0000000f8139,00000000-0000-0000-0000-0000000005dd,1870.54,USD,subscription,Data Analytics,2023-03-25
00000000-0000-0000-0000-0000000f813a,00000000-0000-0000-0000-0000000009c9,1733.65,AUD,purchase,Cloud Platform,2022-08-09
00000000-0000-0000-0000-0000000f813b,00000000-0000-0000-0000-000000000558,4073.8,CAD,refund,Cloud Platform,2024-01-01
00000000-0000-0000-0000-0000000f813c,00000000-0000-0000-0000-000000001187,1700.84,AUD,refund,ML Platform,2022-07-03
00000000-0000-0000-0000-0000000f813d,00000000-0000-0000-0000-000000000c9d,701.11,EUR,subscription,Data Analytics,2022-12-19
00000000-0000-0000-0000-0000000f813e,00000000-0000-0000-0000-00000000130e,4907.08,AUD,purchase,Data Analytics,2023-11-03
00000000-0000-0000-0000-0000000f813f,00000000-0000-0000-0000-000000000c61,1712.78,AUD,refund,Storage,2023-01-29
00000000-0000-0000-0000-0000000f8140,00000000-0000-0000-0000-0000000004ec,4180.35,EUR,purchase,Security,2022-04-24
00000000-0000-0000-0000-0000000f8141,00000000-0000-0000-0000-000000001127,4476.37,USD,refund,Storage,2023-06-23
00000000-0000-0000-0000-0000000f8142,00000000-0000-0000-0000-00000000116a,3248.76,AUD,subscription,Support,2022-06-01
00000000-0000-0000-0000-0000000f8143,00000000-0000-0000-0000-0000000007ef,2927.0,EUR,purchase,Security,2022-01-15
00000000-0000-0000-0000-0000000f8144,00000000-0000-0000-0000-000000000ef4,1320.18,USD,purchase,Cloud Platform,2023-02-22
00000000-0000-0000-0000-0000000f8145,00000000-0000-0000-0000-000000000f42,3144.76,USD,purchase,Security,2023-11-20
00000000-0000-0000-0000-0000000f8146,00000000-0000-0000-0000-0000000002bb,3294.5,AUD,subscription,Data Analytics,2022-11-10
00000000-0000-0000-0000-0000000f8147,00000000-0000-0000-0000-000000000c1b,1049.74,CAD,purchase,API Services,2022-01-04
00000000-0000-0000-0000-0000000f8148,00000000-0000-0000-0000-0000000005ee,4788.8,GBP,purchase,Security,2022-03-09
00000000-0000-0000-0000-0000000f8149,00000000-0000-0000-0000-000000000d96,3467.97,USD,subscription,Compute,2023-01-20
00000000-0000-0000-0000-0000000f814a,00000000-0000-0000-0000-000000000800,768.91,GBP,subscription,Support,2023-02-27
00000000-0000-0000-0000-0000000f814b,00000000-0000-0000-0000-000000000448,2677.03,CAD,subscription,Data Analytics,2022-07-29
00000000-0000-0000-0000-0000000f814c,00000000-0000-0000-0000-000000000444,2310.38,USD,subscription,Support,2023-06-21
00000000-0000-0000-0000-0000000f814d,00000000-0000-0000-0000-000000000275,3497.17,EUR,refund,Data Analytics,2023-08-08
00000000-0000-0000-0000-0000000f814e,00000000-0000-0000-0000-0000000009cc,3014.73,USD,subscription,Storage,2022-05-04
00000000-0000-0000-0000-0000000f814f,00000000-0000-0000-0000-000000000dc6,2559.38,AUD,subscription,ML Platform,2023-07-02
00000000-0000-0000-0000-0000000f8150,00000000-0000-0000-0000-000000000469,3450.8,EUR,refund,ML Platform,2022-02-24
00000000-0000-0000-0000-0000000f8151,00000000-0000-0000-0000-0000000008b4,1930.97,CAD,subscription,Storage,2023-10-14
00000000-0000-0000-0000-0000000f8152,00000000-0000-0000-0000-0000000006b0,2542.98,AUD,purchase,Cloud Platform,2023-09-11
00000000-0000-0000-0000-0000000f8153,00000000-0000-0000-0000-000000000c0e,4605.73,GBP,purchase,Security,2022-07-07
00000000-0000-0000-0000-0000000f8154,00000000-0000-0000-0000-00000000034c,1899.03,CAD,purchase,Data Analytics,2022-02-08
00000000-0000-0000-0000-0000000f8155,00000000-0000-0000-0000-000000000e8a,198.8,AUD,purchase,Compute,2023-12-16
00000000-0000-0000-0000-0000000f8156,00000000-0000-0000-0000-000000000eeb,2135.49,CAD,purchase,Data Analytics,2022-10-25
00000000-0000-0000-0000-0000000f8157,00000000-0000-0000-0000-000000000e9b,3182.16,EUR,subscription,ML Platform,2022-02-02
00000000-0000-0000-0000-0000000f8158,00000000-0000-0000-0000-000000000dad,3066.81,USD,subscription,Storage,2022-04-22
00000000-0000-0000-0000-0000000f8159,00000000-0000-0000-0000-000000000792,1519.41,USD,refund,Security,2023-05-21
00000000-0000-0000-0000-0000000f815a,00000000-0000-0000-0000-00000000129a,4569.59,EUR,purchase,API Services,2022-09-29
00000000-0000-0000-0000-0000000f815b,00000000-0000-0000-0000-000000000cbd,4664.61,EUR,purchase,Cloud Platform,2023-02-17
00000000-0000-0000-0000-0000000f815c,00000000-0000-0000-0000-000000000235,1193.67,EUR,purchase,Support,2022-06-21
00000000-0000-0000-0000-0000000f815d,00000000-0000-0000-0000-000000000f4d,286.99,AUD,purchase,ML Platform,2023-04-30
00000000-0000-0000-0000-0000000f815e,00000000-0000-0000-0000-00000000089e,2628.08,GBP,purchase,Security,2022-08-22
00000000-0000-0000-0000-0000000f815f,00000000-0000-0000-0000-00000000050a,2724.0,AUD,purchase,Storage,2022-04-22
00000000-0000-0000-0000-0000000f8160,00000000-0000-0000-0000-000000000133,1202.68,CAD,subscription,Compute,2023-07-20
00000000-0000-0000-0000-0000000f8161,00000000-0000-0000-0000-0000000011e6,3686.56,AUD,purchase,Support,2022-04-02
00000000-0000-0000-0000-0000000f8162,00000000-0000-0000-0000-000000000040,489.07,USD,refund,API Services,2022-04-17
00000000-0000-0000-0000-0000000f8163,00000000-0000-0000-0000-00000000131d,4577.56,EUR,subscription,Compute,2023-01-24
00000000-0000-0000-0000-0000000f8164,00000000-0000-0000-0000-000000001097,4097.88,AUD,refund,Storage,2023-04-18
00000000-0000-0000-0000-0000000f8165,00000000-0000-0000-0000-00000000107f,3273.22,CAD,refund,Support,2023-11-20
00000000-0000-0000-0000-0000000f8166,00000000-0000-0000-0000-000000000b74,97.54,AUD,refund,ML Platform,2022-07-01
00000000-0000-0000-0000-0000000f8167,00000000-0000-0000-0000-000000000b7c,2368.42,USD,subscription,ML Platform,2022-11-09
00000000-0000-0000-0000-0000000f8168,00000000-0000-0000-0000-000000000eac,2579.97,GBP,refund,ML Platform,2022-03-23
00000000-0000-0000-0000-0000000f8169,00000000-0000-0000-0000-000000000d30,1182.54,USD,purchase,Security,2023-04-10
00000000-0000-0000-0000-0000000f816a,00000000-0000-0000-0000-000000000c56,1955.24,GBP,refund,Support,2022-05-11
00000000-0000-0000-0000-0000000f816b,00000000-0000-0000-0000-0000000007a3,3984.28,AUD,refund,Compute,2022-10-04
00000000-0000-0000-0000-0000000f816c,00000000-0000-0000-0000-000000000860,3824.69,AUD,refund,Security,2022-06-03
00000000-0000-0000-0000-0000000f816d,00000000-0000-0000-0000-000000000810,3993.87,CAD,purchase,Cloud Platform,2023-05-23
00000000-0000-0000-0000-0000000f816e,00000000-0000-0000-0000-0000000011b5,1419.09,GBP,subscription,Cloud Platform,2023-09-22
00000000-0000-0000-0000-0000000f816f,00000000-0000-0000-0000-0000000006d8,860.06,CAD,subscription,ML Platform,2023-09-23
00000000-0000-0000-0000-0000000f8170,00000000-0000-0000-0000-000000000ee1,3701.71,CAD,subscription,Security,2022-12-18
00000000-0000-0000-0000-0000000f8171,00000000-0000-0000-0000-0000000009a9,3802.18,AUD,refund,Support,2022-07-21
00000000-0000-0000-0000-0000000f8172,00000000-0000-0000-0000-000000000481,1732.53,EUR,refund,Cloud Platform,2022-08-29
00000000-0000-0000-0000-0000000f8173,00000000-0000-0000-0000-000000000774,2661.72,AUD,refund,Cloud Platform,2022-03-26
00000000-0000-0000-0000-0000000f8174,00000000-0000-0000-0000-000000000952,2979.81,CAD,purchase,ML Platform,2022-11-17
00000000-0000-0000-0000-0000000f8175,00000000-0000-0000-0000-0000000001d1,2785.88,CAD,purchase,ML Platform,2023-11-23
00000000-0000-0000-0000-0000000f8176,00000000-0000-0000-0000-000000000211,1167.44,CAD,refund,API Services,2022-03-30
00000000-0000-0000-0000-0000000f8177,00000000-0000-0000-0000-0000000012fc,1362.78,EUR,subscription,Cloud Platform,2023-08-05
00000000-0000-0000-0000-0000000f8178,00000000-0000-0000-0000-000000001372,2634.02,GBP,purchase,ML Platform,2022-03-03
00000000-0000-0000-0000-0000000f8179,00000000-0000-0000-0000-000000000bde,4927.43,GBP,refund,Support,2023-12-26
00000000-0000-0000-0000-0000000f817a,00000000-0000-0000-0000-000000000660,4891.24,USD,refund,Storage,2022-12-28
00000000-0000-0000-0000-0000000f817b,00000000-0000-0000-0000-000000000454,1429.48,EUR,subscription,Storage,2022-01-03
00000000-0000-0000-0000-0000000f817c,00000000-0000-0000-0000-000000000283,240.1,AUD,refund,Compute,2023-05-27
00000000-0000-0000-0000-0000000f817d,00000000-0000-0000-0000-00000000065b,398.59,USD,subscription,API Services,2023-02-04
00000000-0000-0000-0000-0000000f817e,00000000-0000-0000-0000-000000000906,3782.88,AUD,refund,API Services,2023-02-11
00000000-0000-0000-0000-0000000f817f,00000000-0000-0000-0000-000000000c69,4387.42,USD,purchase,Data Analytics,2022-09-29
00000000-0000-0000-0000-0000000f8180,00000000-0000-0000-0000-00000000107b,902.83,CAD,subscription,Compute,2022-10-10
00000000-0000-0000-0000-0000000f8181,00000000-0000-0000-0000-000000000a49,1510.12,CAD,purchase,ML Platform,2023-12-04
00000000-0000-0000-0000-0000000f8182,00000000-0000-0000-0000-000000000639,2065.16,AUD,refund,Compute,2023-04-09
00000000-0000-0000-0000-0000000f8183,00000000-0000-0000-0000-000000001068,480.53,CAD,subscription,API Services,2023-08-13
00000000-0000-0000-0000-0000000f8184,00000000-0000-0000-0000-0000000012ca,563.33,GBP,refund,API Services,2023-05-31
00000000-0000-0000-0000-0000000f8185,00000000-0000-0000-0000-0000000001cb,4226.33,USD,refund,Storage,2023-12-28
00000000-0000-0000-0000-0000000f8186,00000000-0000-0000-0000-000000000854,1260.32,EUR,subscription,Data Analytics,2023-08-15
00000000-0000-0000-0000-0000000f8187,00000000-0000-0000-0000-0000000012db,4562.52,AUD,purchase,Support,2023-08-10
00000000-0000-0000-0000-0000000f8188,00000000-0000-0000-0000-00000000023e,3604.59,EUR,subscription,Data Analytics,2023-07-28
00000000-0000-0000-0000-0000000f8189,00000000-0000-0000-0000-000000000063,814.3,USD,subscription,Data Analytics,2023-11-15
