interaction_id,customer_id,channel,interaction_type,sentiment_score,interaction_date
00000000-0000-0000-0000-00000098b979,00000000-0000-0000-0000-0000000000d8,email,sales,0.4999,2022-06-15
00000000-0000-0000-0000-00000098b97a,00000000-0000-0000-0000-000000001166,web,marketing,0.7211,2022-10-02
00000000-0000-0000-0000-00000098b97b,00000000-0000-0000-0000-00000000086b,phone,marketing,0.6404,2022-11-18
00000000-0000-0000-0000-00000098b97c,00000000-0000-0000-0000-000000000218,chat,support,0.8308,2023-07-08
00000000-0000-0000-0000-00000098b97d,00000000-0000-0000-0000-000000000ab0,chat,sales,0.8071,2023-01-28
00000000-0000-0000-0000-00000098b97e,00000000-0000-0000-0000-00000000116d,web,sales,0.3153,2023-10-08
00000000-0000-0000-0000-00000098b97f,00000000-0000-0000-0000-000000001242,email,sales,0.6136,2023-08-27
00000000-0000-0000-0000-00000098b980,00000000-0000-0000-0000-000000000601,web,sales,0.3842,2022-09-07
00000000-0000-0000-0000-00000098b981,00000000-0000-0000-0000-00000000075a,chat,sales,0.8044,2022-10-16
00000000-0000-0000-0000-00000098b982,00000000-0000-0000-0000-000000000235,phone,marketing,0.5683,2023-06-24
00000000-0000-0000-0000-00000098b983,00000000-0000-0000-0000-00000000114c,chat,support,0.462,2023-05-11
00000000-0000-0000-0000-00000098b984,00000000-0000-0000-0000-000000000dfa,email,support,0.2398,2022-04-24
00000000-0000-0000-0000-00000098b985,00000000-0000-0000-0000-00000000053a,web,marketing,0.0329,2023-06-16
00000000-0000-0000-0000-00000098b986,00000000-0000-0000-0000-000000000ef5,email,marketing,0.353,2023-12-25
00000000-0000-0000-0000-00000098b987,00000000-0000-0000-0000-000000001264,phone,support,0.0321,2022-02-28
00000000-0000-0000-0000-00000098b988,00000000-0000-0000-0000-000000000340,email,marketing,0.7882,2022-10-20
00000000-0000-0000-0000-00000098b989,00000000-0000-0000-0000-000000000f0c,chat,marketing,0.8058,2022-02-24
00000000-0000-0000-0000-00000098b98a,00000000-0000-0000-0000-0000000002ef,email,support,0.9107,2023-06-09
00000000-0000-0000-0000-00000098b98b,00000000-0000-0000-0000-000000000742,chat,sales,0.8902,2022-02-27
00000000-0000-0000-0000-00000098b98c,00000000-0000-0000-0000-00000000079d,web,sales,0.6303,2022-01-07
00000000-0000-0000-0000-00000098b98d,00000000-0000-0000-0000-000000000f7a,chat,sales,0.7518,2022-07-16
00000000-0000-0000-0000-00000098b98e,00000000-0000-0000-0000-000000000eba,email,sales,0.0144,2022-11-09
00000000-0000-0000-0000-00000098b98f,00000000-0000-0000-0000-000000000922,web,marketing,0.0756,2023-08-09
00000000-0000-0000-0000-00000098b990,00000000-0000-0000-0000-0000000006bf,email,marketing,0.7943,2023-04-08
00000000-0000-0000-0000-00000098b991,00000000-0000-0000-0000-000000000383,email,marketing,0.9915,2023-05-17
00000000-0000-0000-0000-00000098b992,00000000-0000-0000-0000-000000000fc6,web,sales,0.7824,2022-03-15
00000000-0000-0000-0000-00000098b993,00000000-0000-0000-0000-000000000448,chat,sales,0.7429,2023-11-08
00000000-0000-0000-0000-00000098b994,00000000-0000-0000-0000-000000000102,phone,marketing,0.651,2023-02-12
00000000-0000-0000-0000-00000098b995,00000000-0000-0000-0000-000000000f2d,phone,sales,0.2033,2022-07-06
00000000-0000-0000-0000-00000098b996,00000000-0000-0000-0000-000000000b92,web,sales,0.4805,2022-08-31
00000000-0000-0000-0000-00000098b997,00000000-0000-0000-0000-000000000d08,phone,sales,0.8615,2022-10-01
00000000-0000-0000-0000-00000098b998,00000000-0000-0000-0000-0000000001f8,web,support,0.8031,2022-07-23
00000000-0000-0000-0000-00000098b999,00000000-0000-0000-0000-000000000dff,phone,sales,0.0935,2022-01-26
00000000-0000-0000-0000-00000098b99a,00000000-0000-0000-0000-0000000012aa,email,support,0.7309,2023-02-02
00000000-0000-0000-0000-00000098b99b,00000000-0000-0000-0000-000000000977,phone,marketing,0.7129,2022-03-26
00000000-0000-0000-0000-00000098b99c,00000000-0000-0000-0000-000000000e4d,phone,support,0.3456,2023-08-24
00000000-0000-0000-0000-00000098b99d,00000000-0000-0000-0000-0000000000bc,phone,sales,0.4324,2023-07-17
00000000-0000-0000-0000-00000098b99e,00000000-0000-0000-0000-00000000106a,email,support,0.0103,2023-02-15
00000000-0000-0000-0000-00000098b99f,00000000-0000-0000-0000-000000000852,chat,sales,0.0605,2023-05-11
00000000-0000-0000-0000-00000098b9a0,00000000-0000-0000-0000-000000000cec,phone,sales,0.8079,2022-06-03
00000000-0000-0000-0000-00000098b9a1,00000000-0000-0000-0000-000000000525,web,support,0.2212,2022-05-07
00000000-0000-0000-0000-00000098b9a2,00000000-0000-0000-0000-000000000dea,web,sales,0.1515,2022-09-04
00000000-0000-0000-0000-00000098b9a3,00000000-0000-0000-0000-000000001208,web,support,0.4777,2023-03-31
00000000-0000-0000-0000-00000098b9a4,00000000-0000-0000-0000-0000000010b4,chat,support,0.6846,2022-07-23
00000000-0000-0000-0000-00000098b9a5,00000000-0000-0000-0000-000000000862,email,support,0.5598,2022-05-01
00000000-0000-0000-0000-00000098b9a6,00000000-0000-0000-0000-00000000054c,chat,sales,0.8336,2022-06-13
00000000-0000-0000-0000-00000098b9a7,00000000-0000-0000-0000-000000000e04,chat,marketing,0.4325,2022-04-06
00000000-0000-0000-0000-00000098b9a8,00000000-0000-0000-0000-00000000058e,web,marketing,0.4083,2022-08-08
00000000-0000-0000-0000-00000098b9a9,00000000-0000-0000-0000-000000000bf6,email,sales,0.9161,2023-12-10
00000000-0000-0000-0000-00000098b9aa,00000000-0000-0000-0000-000000000bf2,phone,sales,0.2444,2023-03-11
00000000-0000-0000-0000-00000098b9ab,00000000-0000-0000-0000-00000000015c,phone,marketing,0.9992,2023-12-30
00000000-0000-0000-0000-00000098b9ac,00000000-0000-0000-0000-000000000e56,web,sales,0.3475,2023-05-20
00000000-0000-0000-0000-00000098b9ad,00000000-0000-0000-0000-000000001254,chat,marketing,0.093,2022-07-26
00000000-0000-0000-0000-00000098b9ae,00000000-0000-0000-0000-0000000003a1,chat,marketing,0.4983,2022-09-25
00000000-0000-0000-0000-00000098b9af,00000000-0000-0000-0000-000000000e3c,web,sales,0.1462,2023-06-07
00000000-0000-0000-0000-00000098b9b0,00000000-0000-0000-0000-000000000bf4,email,sales,0.4049,2023-12-26
00000000-0000-0000-0000-00000098b9b1,00000000-0000-0000-0000-000000000465,chat,marketing,0.263,2023-08-20
00000000-0000-0000-0000-00000098b9b2,00000000-0000-0000-0000-0000000011bf,phone,sales,0.7837,2022-09-20
00000000-0000-0000-0000-00000098b9b3,00000000-0000-0000-0000-0000000004a7,web,sales,0.8881,2022-03-19
00000000-0000-0000-0000-00000098b9b4,00000000-0000-0000-0000-000000000661,web,support,0.9338,2022-05-03
00000000-0000-0000-0000-00000098b9b5,00000000-0000-0000-0000-0000000008ab,chat,marketing,0.776,2022-02-23
00000000-0000-0000-0000-00000098b9b6,00000000-0000-0000-0000-000000000d6a,email,marketing,0.267,2023-07-20
00000000-0000-0000-0000-00000098b9b7,00000000-0000-0000-0000-000000000c48,chat,marketing,0.9353,2023-01-19
00000000-0000-0000-0000-00000098b9b8,00000000-0000-0000-0000-000000000864,chat,support,0.934,2023-08-01
00000000-0000-0000-0000-00000098b9b9,00000000-0000-0000-0000-000000001259,chat,sales,0.7302,2023-08-23
00000000-0000-0000-0000-00000098b9ba,00000000-0000-0000-0000-00000000015b,chat,marketing,0.4133,2023-03-13
00000000-0000-0000-0000-00000098b9bb,00000000-0000-0000-0000-000000000f42,chat,marketing,0.4835,2022-08-18
00000000-0000-0000-0000-00000098b9bc,00000000-0000-0000-0000-0000000003fb,web,sales,0.8361,2022-10-14
00000000-0000-0000-0000-00000098b9bd,00000000-0000-0000-0000-000000000db8,chat,marketing,0.2737,2022-05-25
00000000-0000-0000-0000-00000098b9be,00000000-0000-0000-0000-000000000f94,email,marketing,0.2878,2023-11-11
00000000-0000-0000-0000-00000098b9bf,00000000-0000-0000-0000-000000000b7c,phone,marketing,0.2512,2023-03-12
00000000-0000-0000-0000-00000098b9c0,00000000-0000-0000-0000-0000000001b5,chat,sales,0.4222,2022-07-14
00000000-0000-0000-0000-00000098b9c1,00000000-0000-0000-0000-0000000011c0,web,sales,0.3352,2023-09-28
00000000-0000-0000-0000-00000098b9c2,00000000-0000-0000-0000-0000000000f3,chat,sales,0.0577,2023-01-22
00000000-0000-0000-0000-00000098b9c3,00000000-0000-0000-0000-00000000094e,email,sales,0.289,2023-05-19
00000000-0000-0000-0000-00000098b9c4,00000000-0000-0000-0000-000000000eb8,chat,marketing,0.9009,2022-10-04
00000000-0000-0000-0000-00000098b9c5,00000000-0000-0000-0000-000000001008,phone,support,0.8975,2022-09-26
00000000-0000-0000-0000-00000098b9c6,00000000-0000-0000-0000-0000000008e7,email,support,0.9844,2023-10-02
00000000-0000-0000-0000-00000098b9c7,00000000-0000-0000-0000-0000000007b5,chat,support,0.5539,2022-11-16
00000000-0000-0000-0000-00000098b9c8,00000000-0000-0000-0000-000000000cd4,chat,support,0.1559,2022-01-06
00000000-0000-0000-0000-00000098b9c9,00000000-0000-0000-0000-000000000db4,web,support,0.7026,2022-06-17
00000000-0000-0000-0000-00000098b9ca,00000000-0000-0000-0000-000000000ad8,chat,support,0.5369,2022-05-22
00000000-0000-0000-0000-00000098b9cb,00000000-0000-0000-0000-00000000083b,phone,support,0.7629,2023-10-26
00000000-0000-0000-0000-00000098b9cc,00000000-0000-0000-0000-0000000009d3,chat,support,0.7967,2022-03-06
00000000-0000-0000-0000-00000098b9cd,00000000-0000-0000-0000-000000000388,chat,marketing,0.3438,2023-03-18
00000000-0000-0000-0000-00000098b9ce,00000000-0000-0000-0000-0000000009ee,email,support,0.3176,2022-07-05
00000000-0000-0000-0000-00000098b9cf,00000000-0000-0000-0000-0000000009bc,email,sales,0.6244,2022-07-27
00000000-0000-0000-0000-00000098b9d0,00000000-0000-0000-0000-0000000010ad,phone,support,0.4465,2023-01-19
00000000-0000-0000-0000-00000098b9d1,00000000-0000-0000-0000-000000000d8d,chat,support,0.7485,2022-02-19
00000000-0000-0000-0000-00000098b9d2,00000000-0000-0000-0000-000000000da6,web,marketing,0.1014,2022-09-07
00000000-0000-0000-0000-00000098b9d3,00000000-0000-0000-0000-000000000bf3,phone,support,0.2079,2023-08-05
00000000-0000-0000-0000-00000098b9d4,00000000-0000-0000-0000-000000000be8,phone,marketing,0.6336,2023-11-06
00000000-0000-0000-0000-00000098b9d5,00000000-0000-0000-0000-000000000457,chat,marketing,0.9939,2023-12-07
00000000-0000-0000-0000-00000098b9d6,00000000-0000-0000-0000-0000000006b2,chat,marketing,0.9122,2023-02-23
00000000-0000-0000-0000-00000098b9d7,00000000-0000-0000-0000-0000000011de,phone,sales,0.6844,2023-05-21
00000000-0000-0000-0000-00000098b9d8,00000000-0000-0000-0000-000000000413,web,support,0.4304,2022-09-24
00000000-0000-0000-0000-00000098b9d9,00000000-0000-0000-0000-0000000007ea,web,support,0.914,2023-06-28
00000000-0000-0000-0000-00000098b9da,00000000-0000-0000-0000-000000000d09,email,sales,0.8701,2024-01-01
00000000-0000-0000-0000-00000098b9db,00000000-0000-0000-0000-0000000000ab,phone,marketing,0.9772,2022-03-10
00000000-0000-0000-0000-00000098b9dc,00000000-0000-0000-0000-00000000076c,phone,support,0.1175,2023-05-16
00000000-0000-0000-0000-00000098b9dd,00000000-0000-0000-0000-000000000d61,web,support,0.1981,2023-12-31
00000000-0000-0000-0000-00000098b9de,00000000-0000-0000-0000-000000000c2c,chat,sales,0.7631,2023-04-05
00000000-0000-0000-0000-00000098b9df,00000000-0000-0000-0000-00000000137e,phone,marketing,0.6531,2022-11-21
00000000-0000-0000-0000-00000098b9e0,00000000-0000-0000-0000-0000000002e5,web,support,0.7955,2022-07-25
00000000-0000-0000-0000-00000098b9e1,00000000-0000-0000-0000-00000000039f,phone,marketing,0.0593,2022-06-22
00000000-0000-0000-0000-00000098b9e2,00000000-0000-0000-0000-00000000113c,phone,marketing,0.2103,2022-09-06
00000000-0000-0000-0000-00000098b9e3,00000000-0000-0000-0000-0000000008e8,web,support,0.4008,2022-08-17
00000000-0000-0000-0000-00000098b9e4,00000000-0000-0000-0000-000000001130,phone,support,0.6542,2023-02-13
00000000-0000-0000-0000-00000098b9e5,00000000-0000-0000-0000-000000000f0a,chat,sales,0.4034,2022-06-25
00000000-0000-0000-0000-00000098b9e6,00000000-0000-0000-0000-000000000b3f,phone,support,0.8286,2022-01-08
00000000-0000-0000-0000-00000098b9e7,00000000-0000-0000-0000-000000000d7e,phone,marketing,0.0837,2023-12-22
00000000-0000-0000-0000-00000098b9e8,00000000-0000-0000-0000-000000000303,chat,support,0.1507,2022-07-30
00000000-0000-0000-0000-00000098b9e9,00000000-0000-0000-0000-0000000011ca,web,support,0.1263,2022-03-06
00000000-0000-0000-0000-00000098b9ea,00000000-0000-0000-0000-000000000f43,web,marketing,0.4059,2022-02-11
00000000-0000-0000-0000-00000098b9eb,00000000-0000-0000-0000-0000000002f9,chat,support,0.7067,2023-09-24
00000000-0000-0000-0000-00000098b9ec,00000000-0000-0000-0000-000000000e94,email,sales,0.7714,2023-10-21
00000000-0000-0000-0000-00000098b9ed,00000000-0000-0000-0000-000000000bb0,chat,marketing,0.5694,2023-03-09
00000000-0000-0000-0000-00000098b9ee,00000000-0000-0000-0000-000000001169,email,support,0.3112,2023-01-24
00000000-0000-0000-0000-00000098b9ef,00000000-0000-0000-0000-0000000000ae,chat,support,0.6918,2022-05-19
00000000-0000-0000-0000-00000098b9f0,00000000-0000-0000-0000-000000000747,web,marketing,0.5131,2022-06-04
00000000-0000-0000-0000-00000098b9f1,00000000-0000-0000-0000-000000000cdc,email,support,0.5484,2023-02-08
00000000-0000-0000-0000-00000098b9f2,00000000-0000-0000-0000-000000000570,web,marketing,0.8799,2023-09-14
00000000-0000-0000-0000-00000098b9f3,00000000-0000-0000-0000-000000000370,web,marketing,0.7481,2023-06-07
00000000-0000-0000-0000-00000098b9f4,00000000-0000-0000-0000-000000000f0d,chat,sales,0.7159,2022-02-02
00000000-0000-0000-0000-00000098b9f5,00000000-0000-0000-0000-000000000af5,email,marketing,0.2355,2022-06-10
00000000-0000-0000-0000-00000098b9f6,00000000-0000-0000-0000-000000000541,chat,marketing,0.4896,2023-07-09
00000000-0000-0000-0000-00000098b9f7,00000000-0000-0000-0000-000000000895,phone,support,0.3324,2023-06-10
00000000-0000-0000-0000-00000098b9f8,00000000-0000-0000-0000-000000000df2,email,support,0.0478,2022-07-07
00000000-0000-0000-0000-00000098b9f9,00000000-0000-0000-0000-000000000ab1,chat,marketing,0.4964,2022-04-29
00000000-0000-0000-0000-00000098b9fa,00000000-0000-0000-0000-000000000507,chat,marketing,0.1229,2022-08-24
00000000-0000-0000-0000-00000098b9fb,00000000-0000-0000-0000-0000000010ba,email,support,0.4978,2023-10-08
00000000-0000-0000-0000-00000098b9fc,00000000-0000-0000-0000-000000000c77,email,marketing,0.772,2022-09-26
00000000-0000-0000-0000-00000098b9fd,00000000-0000-0000-0000-0000000004a7,email,sales,0.0566,2022-02-05
00000000-0000-0000-0000-00000098b9fe,00000000-0000-0000-0000-000000000fbd,email,support,0.9934,2022-08-23
00000000-0000-0000-0000-00000098b9ff,00000000-0000-0000-0000-000000000ae1,phone,support,0.6184,2023-03-02
00000000-0000-0000-0000-00000098ba00,00000000-0000-0000-0000-000000000ca0,web,sales,0.1834,2022-05-28
00000000-0000-0000-0000-00000098ba01,00000000-0000-0000-0000-000000000d18,chat,support,0.3788,2023-01-11
00000000-0000-0000-0000-00000098ba02,00000000-0000-0000-0000-00000000111d,email,sales,0.6039,2023-03-04
00000000-0000-0000-0000-00000098ba03,00000000-0000-0000-0000-000000000c0e,phone,sales,0.6855,2023-06-26
00000000-0000-0000-0000-00000098ba04,00000000-0000-0000-0000-0000000006d5,phone,support,0.0589,2023-02-22
00000000-0000-0000-0000-00000098ba05,00000000-0000-0000-0000-000000000819,web,support,0.8066,2022-08-27
00000000-0000-0000-0000-00000098ba06,00000000-0000-0000-0000-0000000006c5,email,marketing,0.7537,2022-03-05
00000000-0000-0000-0000-00000098ba07,00000000-0000-0000-0000-000000000a92,phone,marketing,0.5767,2022-08-04
00000000-0000-0000-0000-00000098ba08,00000000-0000-0000-0000-000000000250,email,marketing,0.7575,2023-04-13
00000000-0000-0000-0000-00000098ba09,00000000-0000-0000-0000-0000000001d4,email,support,0.6808,2022-04-05
00000000-0000-0000-0000-00000098ba0a,00000000-0000-0000-0000-0000000006ec,chat,support,0.0452,2023-06-19
00000000-0000-0000-0000-00000098ba0b,00000000-0000-0000-0000-0000000010a7,phone,support,0.2476,2023-01-14
00000000-0000-0000-0000-00000098ba0c,00000000-0000-0000-0000-000000000508,phone,sales,0.6756,2023-10-21
00000000-0000-0000-0000-00000098ba0d,00000000-0000-0000-0000-000000000e40,email,support,0.5973,2023-05-23
00000000-0000-0000-0000-00000098ba0e,00000000-0000-0000-0000-000000000a14,phone,support,0.5681,2023-09-06
00000000-0000-0000-0000-00000098ba0f,00000000-0000-0000-0000-00000000051d,phone,marketing,0.5011,2022-07-13
00000000-0000-0000-0000-00000098ba10,00000000-0000-0000-0000-000000000472,chat,sales,0.311,2022-10-21
00000000-0000-0000-0000-00000098ba11,00000000-0000-0000-0000-000000001317,phone,sales,0.3222,2023-07-18
00000000-0000-0000-0000-00000098ba12,00000000-0000-0000-0000-000000000b66,web,sales,0.3231,2023-03-17
00000000-0000-0000-0000-00000098ba13,00000000-0000-0000-0000-000000000c83,email,marketing,0.1254,2022-11-11
00000000-0000-0000-0000-00000098ba14,00000000-0000-0000-0000-000000000133,email,support,0.1456,2023-11-06
00000000-0000-0000-0000-00000098ba15,00000000-0000-0000-0000-000000000a59,chat,support,0.2856,2023-10-12
00000000-0000-0000-0000-00000098ba16,00000000-0000-0000-0000-0000000009b8,web,support,0.9721,2022-02-22
00000000-0000-0000-0000-00000098ba17,00000000-0000-0000-0000-0000000012d5,chat,sales,0.7066,2022-10-13
00000000-0000-0000-0000-00000098ba18,00000000-0000-0000-0000-000000000dbb,email,support,0.0143,2022-01-11
00000000-0000-0000-0000-00000098ba19,00000000-0000-0000-0000-000000000450,phone,marketing,0.2714,2022-11-03
00000000-0000-0000-0000-00000098ba1a,00000000-0000-0000-0000-000000000427,email,support,0.2197,2023-12-13
00000000-0000-0000-0000-00000098ba1b,00000000-0000-0000-0000-0000000009b8,web,sales,0.2369,2022-01-08
00000000-0000-0000-0000-00000098ba1c,00000000-0000-0000-0000-000000000c76,chat,support,0.9826,2023-01-04
00000000-0000-0000-0000-00000098ba1d,00000000-0000-0000-0000-0000000001b2,web,support,0.0615,2022-06-17
00000000-0000-0000-0000-00000098ba1e,00000000-0000-0000-0000-000000000a84,phone,sales,0.3758,2023-02-21
00000000-0000-0000-0000-00000098ba1f,00000000-0000-0000-0000-000000000144,chat,support,0.1754,2023-04-29
00000000-0000-0000-0000-00000098ba20,00000000-0000-0000-0000-0000000011b9,chat,sales,0.2705,2022-05-08
00000000-0000-0000-0000-00000098ba21,00000000-0000-0000-0000-000000000a1a,chat,sales,0.4782,2023-03-15
00000000-0000-0000-0000-00000098ba22,00000000-0000-0000-0000-0000000006fc,web,sales,0.6689,2023-05-19
00000000-0000-0000-0000-00000098ba23,00000000-0000-0000-0000-000000000fa9,web,marketing,0.8997,2022-04-21
00000000-0000-0000-0000-00000098ba24,00000000-0000-0000-0000-000000000177,phone,marketing,0.1213,2023-12-30
00000000-0000-0000-0000-00000098ba25,00000000-0000-0000-0000-0000000006d9,web,marketing,0.8617,2022-08-05
00000000-0000-0000-0000-00000098ba26,00000000-0000-0000-0000-000000000b7b,phone,support,0.5003,2022-05-22
00000000-0000-0000-0000-00000098ba27,00000000-0000-0000-0000-000000000c5c,phone,sales,0.1291,2023-07-20
00000000-0000-0000-0000-00000098ba28,00000000-0000-0000-0000-00000000077c,phone,marketing,0.2844,2023-01-08
00000000-0000-0000-0000-00000098ba29,00000000-0000-0000-0000-000000000d44,chat,support,0.8434,2023-08-07
00000000-0000-0000-0000-00000098ba2a,00000000-0000-0000-0000-00000000119b,phone,support,0.2979,2022-01-03
00000000-0000-0000-0000-00000098ba2b,00000000-0000-0000-0000-00000000037a,phone,sales,0.4882,2022-01-10
00000000-0000-0000-0000-00000098ba2c,00000000-0000-0000-0000-000000000c77,phone,sales,0.3463,2022-01-13
00000000-0000-0000-0000-00000098ba2d,00000000-0000-0000-0000-000000000230,phone,support,0.9244,2022-02-16
00000000-0000-0000-0000-00000098ba2e,00000000-0000-0000-0000-00000000064b,chat,sales,0.1028,2022-06-01
00000000-0000-0000-0000-00000098ba2f,00000000-0000-0000-0000-000000000933,chat,marketing,0.4842,2022-06-04
00000000-0000-0000-0000-00000098ba30,00000000-0000-0000-0000-000000000821,web,support,0.781,2022-01-28
00000000-0000-0000-0000-00000098ba31,00000000-0000-0000-0000-000000000d43,chat,sales,0.0939,2022-07-02
00000000-0000-0000-0000-00000098ba32,00000000-0000-0000-0000-0000000010bd,phone,marketing,0.822,2022-05-04
00000000-0000-0000-0000-00000098ba33,00000000-0000-0000-0000-000000000b24,web,marketing,0.7397,2022-02-16
00000000-0000-0000-0000-00000098ba34,00000000-0000-0000-0000-0000000003dd,email,marketing,0.4539,2022-02-23
00000000-0000-0000-0000-00000098ba35,00000000-0000-0000-0000-000000000b9e,phone,support,0.6736,2023-08-14
00000000-0000-0000-0000-00000098ba36,00000000-0000-0000-0000-000000000f57,web,marketing,0.8845,2023-01-07
00000000-0000-0000-0000-00000098ba37,00000000-0000-0000-0000-0000000004c4,chat,sales,0.4622,2022-09-25
00000000-0000-0000-0000-00000098ba38,00000000-0000-0000-0000-000000000de8,web,sales,0.664,2022-06-05
00000000-0000-0000-0000-00000098ba39,00000000-0000-0000-0000-000000000193,phone,support,0.2883,2023-11-01
00000000-0000-0000-0000-00000098ba3a,00000000-0000-0000-0000-00000000112f,phone,support,0.8239,2023-05-26
00000000-0000-0000-0000-00000098ba3b,00000000-0000-0000-0000-000000000dcf,chat,sales,0.8403,2023-06-26
00000000-0000-0000-0000-00000098ba3c,00000000-0000-0000-0000-000000000d77,phone,marketing,0.0688,2023-02-11
00000000-0000-0000-0000-00000098ba3d,00000000-0000-0000-0000-000000000617,email,sales,0.7819,2023-11-13
00000000-0000-0000-0000-00000098ba3e,00000000-0000-0000-0000-0000000004b9,email,marketing,0.9136,2023-12-25
00000000-0000-0000-0000-00000098ba3f,00000000-0000-0000-0000-0000000001c4,chat,sales,0.0126,2023-05-15
00000000-0000-0000-0000-00000098ba40,00000000-0000-0000-0000-000000000391,phone,support,0.423,2023-03-05
00000000-0000-0000-0000-00000098ba41,00000000-0000-0000-0000-000000000e54,phone,support,0.9411,2022-11-23
00000000-0000-0000-0000-00000098ba42,00000000-0000-0000-0000-0000000002a8,email,sales,0.7559,2023-05-22
00000000-0000-0000-0000-00000098ba43,00000000-0000-0000-0000-00000000039a,web,marketing,0.2444,2022-03-27
00000000-0000-0000-0000-00000098ba44,00000000-0000-0000-0000-0000000006f8,web,sales,0.2927,2023-08-24
00000000-0000-0000-0000-00000098ba45,00000000-0000-0000-0000-000000000163,chat,sales,0.1037,2023-07-22
00000000-0000-0000-0000-00000098ba46,00000000-0000-0000-0000-000000001037,chat,sales,0.2835,2023-10-27
00000000-0000-0000-0000-00000098ba47,00000000-0000-0000-0000-00000000046e,email,sales,0.6737,2022-03-30
00000000-0000-0000-0000-00000098ba48,00000000-0000-0000-0000-000000000635,web,sales,0.5632,2023-09-24
00000000-0000-0000-0000-00000098ba49,00000000-0000-0000-0000-000000000c5e,phone,support,0.3518,2023-01-26
00000000-0000-0000-0000-00000098ba4a,00000000-0000-0000-0000-0000000008f8,web,support,0.7983,2022-08-24
00000000-0000-0000-0000-00000098ba4b,00000000-0000-0000-0000-00000000090c,email,marketing,0.8689,2023-10-04
00000000-0000-0000-0000-00000098ba4c,00000000-0000-0000-0000-0000000005e8,phone,marketing,0.5422,2022-04-04
00000000-0000-0000-0000-00000098ba4d,00000000-0000-0000-0000-0000000010b3,email,support,0.2255,2022-01-08
00000000-0000-0000-0000-00000098ba4e,00000000-0000-0000-0000-000000000713,web,marketing,0.8641,2023-08-01
00000000-0000-0000-0000-00000098ba4f,00000000-0000-0000-0000-00000000100e,phone,marketing,0.206,2023-01-06
00000000-0000-0000-0000-00000098ba50,00000000-0000-0000-0000-000000000908,email,marketing,0.1681,2023-06-27
00000000-0000-0000-0000-00000098ba51,00000000-0000-0000-0000-000000001033,email,marketing,0.7381,2022-02-27
00000000-0000-0000-0000-00000098ba52,00000000-0000-0000-0000-000000000ec9,phone,support,0.6608,2022-01-23
00000000-0000-0000-0000-00000098ba53,00000000-0000-0000-0000-000000000969,chat,support,0.9556,2023-10-02
00000000-0000-0000-0000-00000098ba54,00000000-0000-0000-0000-000000000b55,email,sales,0.2944,2022-06-09
00000000-0000-0000-0000-00000098ba55,00000000-0000-0000-0000-000000001031,phone,support,0.8399,2022-05-26
00000000-0000-0000-0000-00000098ba56,00000000-0000-0000-0000-00000000113a,phone,marketing,0.3339,2022-02-12
00000000-0000-0000-0000-00000098ba57,00000000-0000-0000-0000-000000000b23,phone,sales,0.6106,2023-07-10
00000000-0000-0000-0000-00000098ba58,00000000-0000-0000-0000-0000000006df,email,support,0.6463,2023-12-21
00000000-0000-0000-0000-00000098ba59,00000000-0000-0000-0000-000000000930,chat,sales,0.3634,2023-10-30
00000000-0000-0000-0000-00000098ba5a,00000000-0000-0000-0000-000000000a14,phone,marketing,0.5683,2022-12-27
00000000-0000-0000-0000-00000098ba5b,00000000-0000-0000-0000-000000000e9a,email,sales,0.7517,2023-10-13
00000000-0000-0000-0000-00000098ba5c,00000000-0000-0000-0000-000000001350,web,marketing,0.5153,2023-02-02
00000000-0000-0000-0000-00000098ba5d,00000000-0000-0000-0000-0000000010df,email,support,0.8514,2022-07-16
00000000-0000-0000-0000-00000098ba5e,00000000-0000-0000-0000-000000000412,chat,support,0.9344,2022-06-18
00000000-0000-0000-0000-00000098ba5f,00000000-0000-0000-0000-000000000f74,chat,marketing,0.3135,2022-06-20
00000000-0000-0000-0000-00000098ba60,00000000-0000-0000-0000-0000000005e1,phone,support,0.7433,2023-04-09
00000000-0000-0000-0000-00000098ba61,00000000-0000-0000-0000-000000001264,web,marketing,0.1222,2023-10-15
00000000-0000-0000-0000-00000098ba62,00000000-0000-0000-0000-000000000a24,chat,sales,0.0394,2022-05-16
00000000-0000-0000-0000-00000098ba63,00000000-0000-0000-0000-00000000043e,web,marketing,0.0881,2022-03-11
00000000-0000-0000-0000-00000098ba64,00000000-0000-0000-0000-000000000f25,phone,support,0.863,2023-09-29
00000000-0000-0000-0000-00000098ba65,00000000-0000-0000-0000-0000000003b0,web,support,0.6456,2022-05-01
00000000-0000-0000-0000-00000098ba66,00000000-0000-0000-0000-000000001197,chat,marketing,0.8397,2022-03-30
00000000-0000-0000-0000-00000098ba67,00000000-0000-0000-0000-000000000009,chat,sales,0.3448,2023-10-26
00000000-0000-0000-0000-00000098ba68,00000000-0000-0000-0000-0000000009c2,chat,marketing,0.8942,2023-06-14
00000000-0000-0000-0000-00000098ba69,00000000-0000-0000-0000-0000000012b6,chat,sales,0.6051,2023-04-01
00000000-0000-0000-0000-00000098ba6a,00000000-0000-0000-0000-000000000b8e,web,marketing,0.2957,2022-09-20
00000000-0000-0000-0000-00000098ba6b,00000000-0000-0000-0000-000000000dd9,phone,marketing,0.8362,2022-10-22
00000000-0000-0000-0000-00000098ba6c,00000000-0000-0000-0000-0000000005d9,web,sales,0.3662,2023-11-23
